source,paradigm,is_cube,session_id,mean_likelihood,interp_rate,mean_velocity_px_s,std_velocity_px_s,cv_velocity,mean_jitter,pos_std_x,pos_std_y,bbox_area
patterns2025_batch2,novel_object,False,new_Trial    31DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9985797400090101,0.0,95.3174800985423,77.34015367569863,0.8237886224578257,1.2582721141933808,142.78981977544302,133.97950049578054,204314.79498565348
patterns2025_batch2,novel_object,False,new_Trial    32DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9982607414458745,0.0,128.74010380385872,97.85241459719595,0.7701087345958597,1.4710030248801864,132.22914441040157,130.59569229782667,209870.74605506638
patterns2025_batch2,novel_object,False,new_Trial    33DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9981982263421778,0.0,131.1391395822982,106.21126149720799,0.817207524083522,1.411419411286332,141.8067100899815,139.26395609062334,206300.2051474532
patterns2025_batch2,novel_object,False,new_Trial    34DLC_resnet50_NORT-topdownMar1shuffle1_100000,0.9982725960962874,0.0,141.85274561822987,107.54520079242171,0.7655604488160144,1.4240345899764089,133.21898031764042,137.60490949152043,199208.3592077354
sturman_epm,elevated_plus_maze,False,EPM_10DeepCut_resnet50_epmMay17shuffle1_1030000,0.959675419435498,0.026323607427055702,41.32039520539294,107.85930055225919,2.139865241613717,2.1056037128604883,41.885281259095315,95.41219991461858,269754.79838976724
sturman_epm,elevated_plus_maze,False,EPM_11DeepCut_resnet50_epmMay17shuffle1_1030000,0.9543110078149399,0.029498540726983283,48.60135246175275,120.62525380330435,2.512130010083835,2.4610367403959335,62.049179326787026,76.77509306437888,278479.03513310244
sturman_epm,elevated_plus_maze,False,EPM_12DeepCut_resnet50_epmMay17shuffle1_1030000,0.9123515212056332,0.060445810914681014,55.16424890138975,311.18756433936136,4.925640287218086,2.8358812248676055,54.56425447842701,95.78807389993152,470305.26108732977
sturman_epm,elevated_plus_maze,False,EPM_13DeepCut_resnet50_epmMay17shuffle1_1030000,0.9120731825697155,0.05354622714396085,45.93524006058571,193.22442893316557,3.5365216401612,2.332780028252399,53.23121335772941,69.23889355381125,439581.88906790694
sturman_epm,elevated_plus_maze,False,EPM_14DeepCut_resnet50_epmMay17shuffle1_1030000,0.9494784166950445,0.03401856763925729,38.79258571546395,109.4140676333579,2.341327031073324,1.9486739931574206,26.73529308398806,78.16503952587412,224129.60494775808
sturman_epm,elevated_plus_maze,False,EPM_15DeepCut_resnet50_epmMay17shuffle1_1030000,0.8642593952573511,0.10390852390852391,220.64015715061956,948.4210382786212,3.353091447207137,12.30080185700696,119.45834871292584,91.13316106462602,230944.59597225665
sturman_epm,elevated_plus_maze,False,EPM_16DeepCut_resnet50_epmMay17shuffle1_1030000,0.9488481886211377,0.03283819628647215,51.89484784887329,161.77525463409484,2.280988389479103,2.8041649473888084,62.21034337146546,84.00479101207326,270167.86751113134
sturman_epm,elevated_plus_maze,False,EPM_17DeepCut_resnet50_epmMay17shuffle1_1030000,0.9389219169372267,0.03658732212160414,73.84705988462446,419.7227204870422,4.052712100122488,4.0801048892316745,45.57258720533846,98.25712562710856,383384.8561820838
sturman_epm,elevated_plus_maze,False,EPM_18DeepCut_resnet50_epmMay17shuffle1_1030000,0.9300619314638869,0.05399560780260949,50.88853364603535,257.35989041966627,3.877225372014662,2.6438633109570047,58.36793508047662,96.75763052410419,470176.3434103549
sturman_epm,elevated_plus_maze,False,EPM_19DeepCut_resnet50_epmMay17shuffle1_1030000,0.9407911712736161,0.04517950683531366,61.005946349031944,294.7778397701517,3.7473986088212485,3.1418262657500393,59.70110617254796,80.37130196859326,463867.81096985296
sturman_epm,elevated_plus_maze,False,EPM_1DeepCut_resnet50_epmMay17shuffle1_1030000,0.9654041346292889,0.029101796407185628,30.56676628036839,162.61421851368073,3.8507175265293734,1.5035690175603404,47.0240537418312,64.21895208219105,300070.9148814986
sturman_epm,elevated_plus_maze,False,EPM_20DeepCut_resnet50_epmMay17shuffle1_1030000,0.9317033688551285,0.04999205929062996,48.299920012212255,268.50980196127296,4.243936867970428,2.5725504992881087,37.65543210131825,87.34831471726844,366366.5012496747
sturman_epm,elevated_plus_maze,False,EPM_21DeepCut_resnet50_epmMay17shuffle1_1030000,0.9494398080971075,0.03485833116714323,57.50824738046369,233.22087465510805,3.2651853047557187,3.1090669878317687,51.901283430492505,91.78246308714962,445574.7931016191
sturman_epm,elevated_plus_maze,False,EPM_22DeepCut_resnet50_epmMay17shuffle1_1030000,0.9400206538918024,0.044554684487855024,60.043247158634415,237.58787128517434,3.179334339674665,3.0834241559476787,79.92183838812053,74.42027322984555,454101.2035720627
sturman_epm,elevated_plus_maze,False,EPM_23DeepCut_resnet50_epmMay17shuffle1_1030000,0.9325344334463356,0.05358140684880702,49.59224874702931,231.68459810388975,3.515563573525246,2.4762498916377833,71.82589461218285,91.01202677983765,486027.82829375734
sturman_epm,elevated_plus_maze,False,EPM_24DeepCut_resnet50_epmMay17shuffle1_1030000,0.9532567853577024,0.033153687467766896,77.93769856933731,304.1125359478889,3.232720984833478,4.213182857332607,73.6247204633913,76.47368943799533,446105.91205593175
sturman_epm,elevated_plus_maze,False,EPM_2DeepCut_resnet50_epmMay17shuffle1_1030000,0.9390298904983426,0.049477314937649244,40.99739880991619,193.72863724341983,3.6549753330852557,2.071131364633145,58.1728543563162,70.2939156622188,314436.2422926318
sturman_epm,elevated_plus_maze,False,EPM_3DeepCut_resnet50_epmMay17shuffle1_1030000,0.9693229610433564,0.02302883388619546,25.686075409380418,278.3795991680131,7.9502807209935575,1.3725411867346302,48.96083630713412,69.77849682231104,259435.5433363031
sturman_epm,elevated_plus_maze,False,EPM_4DeepCut_resnet50_epmMay17shuffle1_1030000,0.9502212605594756,0.04109645720196535,43.31250199390161,136.31281524014315,2.6082779138006695,2.1637189295588652,49.96390024869869,80.34779776064055,422049.0197512225
sturman_epm,elevated_plus_maze,False,EPM_5DeepCut_resnet50_epmMay17shuffle1_1030000,0.9444081494524322,0.04631836945304437,37.048802986655836,196.29975328952708,4.4383832362063815,1.910207502429861,40.05179017869532,103.56899899579874,330210.9012942698
sturman_epm,elevated_plus_maze,False,EPM_6DeepCut_resnet50_epmMay17shuffle1_1030000,0.947856631803715,0.0371690103475723,41.57758356472403,153.80661288577048,2.8372222830557865,2.138871337641466,60.02068683329477,43.311217098284295,386792.4747713217
